ID_CHAMADA,CLASSIFICACAO,CLASSIFICACAO_DETALHE,COUNT_COMPORTAMENTO
1835,SONDAGEM,MOTIVO DO ATRASO,3
1836,SONDAGEM,AVALIACAO FINANCEIRA,3
1836,SONDAGEM,MOTIVO DO ATRASO,4
1837,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1837,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,7
1837,PROPOSTA,DESCONTO A VISTA,1
1837,PROPOSTA,PRAZO PARA PAGAMENTO,1
1837,SONDAGEM,AVALIACAO FINANCEIRA,3
1837,SONDAGEM,MOTIVO DO ATRASO,6
1838,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1838,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1838,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1838,PROPOSTA,PRAZO PARA PAGAMENTO,3
1838,SONDAGEM,AVALIACAO FINANCEIRA,2
1838,SONDAGEM,MOTIVO DO ATRASO,5
1839,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1839,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1839,SONDAGEM,AVALIACAO FINANCEIRA,6
1840,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1840,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1840,PROPOSTA,DESCONTO A VISTA,1
1840,PROPOSTA,PRAZO PARA PAGAMENTO,4
1840,SONDAGEM,MOTIVO DO ATRASO,3
1841,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
1841,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1841,PROPOSTA,DESCONTO A VISTA,1
1841,PROPOSTA,PRAZO PARA PAGAMENTO,9
1841,SONDAGEM,AVALIACAO FINANCEIRA,14
1841,SONDAGEM,MOTIVO DO ATRASO,8
1842,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1842,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1842,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1842,PROPOSTA,PRAZO PARA PAGAMENTO,3
1842,SONDAGEM,AVALIACAO FINANCEIRA,2
1843,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
1843,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1843,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1843,PROPOSTA,PRAZO PARA PAGAMENTO,5
1843,SONDAGEM,MOTIVO DO ATRASO,8
1844,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1844,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1844,PROPOSTA,DESCONTO PARCELADO,1
1844,PROPOSTA,PRAZO PARA PAGAMENTO,8
1844,SONDAGEM,AVALIACAO FINANCEIRA,4
1844,SONDAGEM,MOTIVO DO ATRASO,7
1845,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1845,SONDAGEM,MOTIVO DO ATRASO,1
1846,SONDAGEM,MOTIVO DO ATRASO,1
1847,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1847,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1847,PROPOSTA,DESCONTO A VISTA,2
1847,PROPOSTA,PRAZO PARA PAGAMENTO,4
1847,SONDAGEM,AVALIACAO FINANCEIRA,10
1847,SONDAGEM,MOTIVO DO ATRASO,7
1848,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,7
1848,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
1848,PROPOSTA,PRAZO PARA PAGAMENTO,6
1848,SONDAGEM,AVALIACAO FINANCEIRA,2
1848,SONDAGEM,MOTIVO DO ATRASO,10
1849,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1849,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1849,CHAMADA COM ACORDO,CHAMADA COM ACORDO,11
1849,PROPOSTA,DESCONTO A VISTA,2
1849,PROPOSTA,PRAZO PARA PAGAMENTO,8
1849,SONDAGEM,MOTIVO DO ATRASO,7
1850,SONDAGEM,MOTIVO DO ATRASO,1
1851,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1851,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1851,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1851,PROPOSTA,DESCONTO A VISTA,1
1851,PROPOSTA,PRAZO PARA PAGAMENTO,2
1851,SONDAGEM,AVALIACAO FINANCEIRA,2
1851,SONDAGEM,MOTIVO DO ATRASO,4
1852,PROPOSTA,PRAZO PARA PAGAMENTO,1
1853,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1853,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1853,SONDAGEM,AVALIACAO FINANCEIRA,2
1853,SONDAGEM,MOTIVO DO ATRASO,3
1854,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1854,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,8
1854,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1854,PROPOSTA,PRAZO PARA PAGAMENTO,6
1854,SONDAGEM,MOTIVO DO ATRASO,9
1855,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1855,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1855,SONDAGEM,AVALIACAO FINANCEIRA,1
1856,SONDAGEM,MOTIVO DO ATRASO,4
1857,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1857,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1857,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1857,PROPOSTA,DESCONTO A VISTA,5
1857,PROPOSTA,PRAZO PARA PAGAMENTO,3
1857,SONDAGEM,AVALIACAO FINANCEIRA,2
1857,SONDAGEM,MOTIVO DO ATRASO,2
1858,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1858,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1858,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1858,PROPOSTA,PRAZO PARA PAGAMENTO,3
1858,SONDAGEM,AVALIACAO FINANCEIRA,3
1858,SONDAGEM,MOTIVO DO ATRASO,3
1859,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1859,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1859,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1859,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1859,PROPOSTA,DESCONTO PARCELADO,1
1859,PROPOSTA,PRAZO PARA PAGAMENTO,1
1859,SONDAGEM,MOTIVO DO ATRASO,6
1860,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1860,PROPOSTA,DESCONTO A VISTA,8
1860,PROPOSTA,PRAZO PARA PAGAMENTO,6
1860,SONDAGEM,MOTIVO DO ATRASO,5
1861,PROPOSTA,DESCONTO A VISTA,1
1862,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1862,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
1862,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1862,PROPOSTA,DESCONTO A VISTA,1
1862,PROPOSTA,PRAZO PARA PAGAMENTO,10
1862,SONDAGEM,MOTIVO DO ATRASO,4
1863,SONDAGEM,MOTIVO DO ATRASO,1
1864,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1864,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,8
1864,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1864,PROPOSTA,PRAZO PARA PAGAMENTO,6
1864,SONDAGEM,MOTIVO DO ATRASO,4
1865,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1865,SONDAGEM,MOTIVO DO ATRASO,4
1866,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1866,PROPOSTA,PRAZO PARA PAGAMENTO,3
1866,SONDAGEM,AVALIACAO FINANCEIRA,5
1866,SONDAGEM,MOTIVO DO ATRASO,3
1867,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1867,SONDAGEM,AVALIACAO FINANCEIRA,2
1868,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1868,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1868,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1868,PROPOSTA,PRAZO PARA PAGAMENTO,7
1868,SONDAGEM,AVALIACAO FINANCEIRA,1
1868,SONDAGEM,MOTIVO DO ATRASO,7
1869,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1869,PROPOSTA,PRAZO PARA PAGAMENTO,10
1869,SONDAGEM,AVALIACAO FINANCEIRA,4
1870,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1870,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1870,PROPOSTA,TAXAS  E JUROS,1
1870,SONDAGEM,AVALIACAO FINANCEIRA,6
1870,SONDAGEM,MOTIVO DO ATRASO,2
1871,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1871,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1871,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1871,PROPOSTA,DESCONTO A VISTA,5
1871,PROPOSTA,PRAZO PARA PAGAMENTO,10
1871,SONDAGEM,AVALIACAO FINANCEIRA,2
1871,SONDAGEM,MOTIVO DO ATRASO,4
1872,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1872,ARGUMENTAÇÃO,NEGATIVAÇÃO,8
1872,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1872,PROPOSTA,DESCONTO A VISTA,3
1872,PROPOSTA,PRAZO PARA PAGAMENTO,2
1872,SONDAGEM,AVALIACAO FINANCEIRA,3
1873,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1873,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1873,PROPOSTA,DESCONTO A VISTA,5
1873,PROPOSTA,PRAZO PARA PAGAMENTO,2
1873,SONDAGEM,AVALIACAO FINANCEIRA,3
1873,SONDAGEM,MOTIVO DO ATRASO,7
1874,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
1874,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
1874,PROPOSTA,PRAZO PARA PAGAMENTO,2
1874,SONDAGEM,AVALIACAO FINANCEIRA,1
1874,SONDAGEM,MOTIVO DO ATRASO,4
1875,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1875,SONDAGEM,AVALIACAO FINANCEIRA,1
1875,SONDAGEM,MOTIVO DO ATRASO,7
1876,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
1876,SONDAGEM,AVALIACAO FINANCEIRA,2
1876,SONDAGEM,MOTIVO DO ATRASO,5
1877,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1877,PROPOSTA,PRAZO PARA PAGAMENTO,2
1877,SONDAGEM,AVALIACAO FINANCEIRA,3
1877,SONDAGEM,MOTIVO DO ATRASO,2
1878,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1878,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1878,PROPOSTA,PRAZO PARA PAGAMENTO,1
1878,SONDAGEM,MOTIVO DO ATRASO,9
1879,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1879,PROPOSTA,PRAZO PARA PAGAMENTO,7
1879,SONDAGEM,MOTIVO DO ATRASO,4
1880,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1880,SONDAGEM,AVALIACAO FINANCEIRA,1
1881,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1881,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1881,SONDAGEM,AVALIACAO FINANCEIRA,1
1882,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1882,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1882,PROPOSTA,PRAZO PARA PAGAMENTO,1
1882,SONDAGEM,AVALIACAO FINANCEIRA,4
1882,SONDAGEM,MOTIVO DO ATRASO,6
1883,PROPOSTA,PRAZO PARA PAGAMENTO,3
1883,SONDAGEM,MOTIVO DO ATRASO,4
1884,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1885,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1885,SONDAGEM,MOTIVO DO ATRASO,5
1886,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1886,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1886,PROPOSTA,DESCONTO A VISTA,7
1886,PROPOSTA,PRAZO PARA PAGAMENTO,4
1887,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1887,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1887,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1887,PROPOSTA,DESCONTO A VISTA,5
1887,PROPOSTA,ENTRADA,4
1887,PROPOSTA,PRAZO PARA PAGAMENTO,8
1887,SONDAGEM,AVALIACAO FINANCEIRA,1
1887,SONDAGEM,MOTIVO DO ATRASO,5
1888,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1888,PROPOSTA,PRAZO PARA PAGAMENTO,3
1889,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1889,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,9
1889,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1889,PROPOSTA,PRAZO PARA PAGAMENTO,5
1889,SONDAGEM,MOTIVO DO ATRASO,6
1890,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1890,PROPOSTA,PRAZO PARA PAGAMENTO,2
1890,SONDAGEM,AVALIACAO FINANCEIRA,3
1890,SONDAGEM,MOTIVO DO ATRASO,6
1891,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
1891,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1891,PROPOSTA,DESCONTO A VISTA,5
1891,PROPOSTA,PRAZO PARA PAGAMENTO,3
1891,SONDAGEM,AVALIACAO FINANCEIRA,1
1891,SONDAGEM,MOTIVO DO ATRASO,15
1892,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1892,PROPOSTA,PRAZO PARA PAGAMENTO,1
1892,SONDAGEM,AVALIACAO FINANCEIRA,3
1892,SONDAGEM,MOTIVO DO ATRASO,4
1893,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1893,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,7
1893,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1893,PROPOSTA,PRAZO PARA PAGAMENTO,2
1893,SONDAGEM,MOTIVO DO ATRASO,4
1894,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1895,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1895,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1895,PROPOSTA,DESCONTO A VISTA,2
1895,SONDAGEM,AVALIACAO FINANCEIRA,1
1896,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1896,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1896,PROPOSTA,PRAZO PARA PAGAMENTO,5
1896,SONDAGEM,MOTIVO DO ATRASO,10
1897,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1897,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1897,PROPOSTA,PRAZO PARA PAGAMENTO,4
1897,SONDAGEM,AVALIACAO FINANCEIRA,1
1897,SONDAGEM,MOTIVO DO ATRASO,6
1898,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1898,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1898,PROPOSTA,DESCONTO A VISTA,5
1898,PROPOSTA,PRAZO PARA PAGAMENTO,3
1898,SONDAGEM,AVALIACAO FINANCEIRA,2
1898,SONDAGEM,MOTIVO DO ATRASO,5
1899,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1899,ARGUMENTAÇÃO,NEGATIVAÇÃO,7
1899,CHAMADA COM ACORDO,CHAMADA COM ACORDO,8
1899,PROPOSTA,DESCONTO A VISTA,4
1899,PROPOSTA,ENTRADA,2
1899,PROPOSTA,PRAZO PARA PAGAMENTO,4
1899,SONDAGEM,AVALIACAO FINANCEIRA,2
1899,SONDAGEM,MOTIVO DO ATRASO,2
1900,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1900,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1900,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1900,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1900,PROPOSTA,DESCONTO A VISTA,6
1900,PROPOSTA,ENTRADA,2
1900,PROPOSTA,PRAZO PARA PAGAMENTO,8
1900,PROPOSTA,TAXAS  E JUROS,1
1900,SONDAGEM,MOTIVO DO ATRASO,6
1901,SONDAGEM,MOTIVO DO ATRASO,4
1902,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1902,PROPOSTA,PRAZO PARA PAGAMENTO,5
1903,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1903,SONDAGEM,MOTIVO DO ATRASO,4
1904,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1904,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,15
1904,ARGUMENTAÇÃO,NEGATIVAÇÃO,7
1904,PROPOSTA,DESCONTO A VISTA,1
1904,PROPOSTA,PRAZO PARA PAGAMENTO,12
1904,SONDAGEM,AVALIACAO FINANCEIRA,1
1904,SONDAGEM,MOTIVO DO ATRASO,4
1905,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1905,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1905,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1905,PROPOSTA,DESCONTO A VISTA,2
1905,PROPOSTA,PRAZO PARA PAGAMENTO,1
1905,SONDAGEM,MOTIVO DO ATRASO,8
1906,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1906,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1906,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1906,PROPOSTA,DESCONTO A VISTA,1
1906,PROPOSTA,PRAZO PARA PAGAMENTO,3
1906,SONDAGEM,MOTIVO DO ATRASO,2
1907,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1907,ARGUMENTAÇÃO,NEGATIVAÇÃO,7
1907,PROPOSTA,PRAZO PARA PAGAMENTO,4
1908,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1908,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1908,PROPOSTA,PRAZO PARA PAGAMENTO,3
1908,SONDAGEM,AVALIACAO FINANCEIRA,3
1909,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1909,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1909,PROPOSTA,DESCONTO A VISTA,3
1909,PROPOSTA,PRAZO PARA PAGAMENTO,5
1909,SONDAGEM,AVALIACAO FINANCEIRA,7
1909,SONDAGEM,MOTIVO DO ATRASO,2
1910,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1910,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1910,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1910,PROPOSTA,DESCONTO A VISTA,5
1910,PROPOSTA,ENTRADA,1
1910,PROPOSTA,PRAZO PARA PAGAMENTO,6
1910,SONDAGEM,AVALIACAO FINANCEIRA,4
1910,SONDAGEM,MOTIVO DO ATRASO,3
1911,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1911,PROPOSTA,PRAZO PARA PAGAMENTO,1
1912,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
1912,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1912,PROPOSTA,PRAZO PARA PAGAMENTO,1
1912,SONDAGEM,AVALIACAO FINANCEIRA,14
1913,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,8
1913,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1913,SONDAGEM,AVALIACAO FINANCEIRA,4
1913,SONDAGEM,MOTIVO DO ATRASO,13
1914,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1914,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1914,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1914,PROPOSTA,DESCONTO A VISTA,1
1914,PROPOSTA,PRAZO PARA PAGAMENTO,4
1914,SONDAGEM,AVALIACAO FINANCEIRA,4
1914,SONDAGEM,MOTIVO DO ATRASO,5
1915,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1915,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1916,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1916,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1916,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1916,PROPOSTA,PRAZO PARA PAGAMENTO,4
1916,SONDAGEM,AVALIACAO FINANCEIRA,1
1916,SONDAGEM,MOTIVO DO ATRASO,4
1917,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1917,PROPOSTA,DESCONTO A VISTA,2
1917,PROPOSTA,PRAZO PARA PAGAMENTO,1
1917,SONDAGEM,AVALIACAO FINANCEIRA,3
1917,SONDAGEM,MOTIVO DO ATRASO,1
1918,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
1919,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1919,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1919,PROPOSTA,DESCONTO A VISTA,1
1919,SONDAGEM,AVALIACAO FINANCEIRA,5
1920,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1920,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1920,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1920,PROPOSTA,PRAZO PARA PAGAMENTO,2
1920,SONDAGEM,AVALIACAO FINANCEIRA,5
1921,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1921,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1921,PROPOSTA,ENTRADA,2
1921,PROPOSTA,PRAZO PARA PAGAMENTO,4
1921,SONDAGEM,AVALIACAO FINANCEIRA,1
1922,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1922,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1922,SONDAGEM,MOTIVO DO ATRASO,2
1923,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1924,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1924,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1924,PROPOSTA,DESCONTO A VISTA,5
1924,PROPOSTA,DESCONTO PARCELADO,1
1924,PROPOSTA,PRAZO PARA PAGAMENTO,4
1924,SONDAGEM,AVALIACAO FINANCEIRA,4
1924,SONDAGEM,MOTIVO DO ATRASO,3
1925,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1925,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1925,PROPOSTA,DESCONTO A VISTA,5
1925,PROPOSTA,PRAZO PARA PAGAMENTO,16
1925,SONDAGEM,AVALIACAO FINANCEIRA,5
1925,SONDAGEM,MOTIVO DO ATRASO,4
1926,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1927,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1927,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1927,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1927,PROPOSTA,PRAZO PARA PAGAMENTO,8
1927,SONDAGEM,MOTIVO DO ATRASO,2
1928,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1928,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1928,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1928,PROPOSTA,DESCONTO A VISTA,3
1928,PROPOSTA,PRAZO PARA PAGAMENTO,7
1928,SONDAGEM,AVALIACAO FINANCEIRA,8
1928,SONDAGEM,MOTIVO DO ATRASO,6
1929,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1929,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1929,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1929,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
1929,PROPOSTA,PRAZO PARA PAGAMENTO,5
1929,SONDAGEM,AVALIACAO FINANCEIRA,1
1930,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1930,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1930,SONDAGEM,AVALIACAO FINANCEIRA,1
1931,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1931,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1931,PROPOSTA,PRAZO PARA PAGAMENTO,1
1931,SONDAGEM,AVALIACAO FINANCEIRA,2
1931,SONDAGEM,MOTIVO DO ATRASO,2
1932,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1933,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1933,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
1933,PROPOSTA,DESCONTO A VISTA,1
1933,PROPOSTA,PRAZO PARA PAGAMENTO,4
1933,SONDAGEM,AVALIACAO FINANCEIRA,4
1934,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1934,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1934,PROPOSTA,PRAZO PARA PAGAMENTO,1
1934,SONDAGEM,MOTIVO DO ATRASO,1
1935,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1935,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1935,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1935,PROPOSTA,DESCONTO A VISTA,3
1935,PROPOSTA,DESCONTO PARCELADO,1
1935,PROPOSTA,ENTRADA,1
1935,PROPOSTA,PRAZO PARA PAGAMENTO,5
1935,SONDAGEM,AVALIACAO FINANCEIRA,4
1935,SONDAGEM,MOTIVO DO ATRASO,1
1936,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1936,PROPOSTA,PRAZO PARA PAGAMENTO,3
1936,SONDAGEM,AVALIACAO FINANCEIRA,7
1936,SONDAGEM,MOTIVO DO ATRASO,3
1937,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1938,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1938,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,10
1938,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1938,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
1938,PROPOSTA,PRAZO PARA PAGAMENTO,9
1938,SONDAGEM,AVALIACAO FINANCEIRA,2
1938,SONDAGEM,MOTIVO DO ATRASO,5
1939,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,7
1939,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1939,PROPOSTA,DESCONTO A VISTA,2
1939,PROPOSTA,PRAZO PARA PAGAMENTO,5
1939,SONDAGEM,AVALIACAO FINANCEIRA,1
1939,SONDAGEM,MOTIVO DO ATRASO,6
1940,SONDAGEM,MOTIVO DO ATRASO,1
1941,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1941,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1941,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1941,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1941,PROPOSTA,DESCONTO A VISTA,5
1941,PROPOSTA,DESCONTO PARCELADO,1
1941,PROPOSTA,ENTRADA,4
1941,PROPOSTA,PRAZO PARA PAGAMENTO,1
